,coef,SE,t,p-value
name[T.MYB57],-2.3755047855010996,1.263575748330883,-1.8799860543691318,0.20086268022146966
name[T.MYB59],-13.243466885335906,1.7318151610142396,-7.647159571914045,0.01667365680254357
name[T.MYB62],-2.5912923860767836,1.2626701734631218,-2.052232198508066,0.17657743526214664
name[T.MYB65],-5.180743590942667,1.2537967205970428,-4.132044298597032,0.053879463335875934
name[T.MYB70],-0.24566398894554142,1.2565742280476264,-0.19550296628893643,0.8630608362035987
name[T.MYB73],-3.8351151939299126,1.2500764808474583,-3.067904446398345,0.09184447347053744
name[T.MYB77],-2.375504785500959,1.2635757483308827,-1.8799860543690206,0.20086268022148676
name[T.MYB81],-8.949097205370203,1.2497042856986529,-7.160971845725222,0.018948460723914543
name[T.MYB98],-3.562336587471786,1.2589098587707566,-2.8296994917095777,0.10549238086819311
name[T.MYC2],-3.1307613867845436,1.260517368486204,-2.4837114228297987,0.1309967377638025
name[T.MYC3],-1.6826155558928662,2.5252276487372414,-0.6663223241414573,0.5737787908517249
