,coef,SE,t,p-value
name[T.ERF9],0.1667265733438609,0.688814224636691,0.24204867928184756,0.8312988492773615
name[T.ESE1],0.16831444549002111,0.6889803521409393,0.2442949860137526,0.8297783980702098
name[T.ESE3],0.1675205094245819,0.688897096562957,0.24317203579514948,0.8305383349178302
name[T.EmBP-1],0.12623583402094574,0.685099551301677,0.18425911063742473,0.8708011396681086
name[T.F3A4.140],0.1683144454899998,0.6889803521409392,0.2442949860137217,0.8297783980702307
name[T.FAR1],0.16831444549001953,0.6889803521409394,0.24429498601375027,0.8297783980702114
name[T.FHY3],0.16672657388941825,0.688814224660873,0.24204868006537392,0.8312988487468075
name[T.FLC],0.10956317596850149,0.6838639810639439,0.1602119412665147,0.8874330851723526
name[T.FUS3],0.13893881111104311,0.6861564453972304,0.20248853165054584,0.8582644615474113
name[T.FaEOBII],0.05319371618031738,0.6809718674403881,0.078114410776263,0.9448488375439947
name[T.GATA10],0.07701179811190911,0.6819508555919767,0.11292866264543064,0.9204007535506707
name[T.GATA11],0.9372790508537296,0.6813206440050846,1.3756798052441441,0.30272622018875905
name[T.GATA12],0.15799327664086846,0.6879279936565225,0.22966542733795678,0.8397020404103817
name[T.GATA14],0.15402359633641471,0.6875405616874306,0.22402110496345792,0.8435439502246453
name[T.GATA15],0.1111510488694869,0.683974217127488,0.16250765904055872,0.8858409596418384
name[T.GATA19],0.16672657334387334,0.688814224636691,0.2420486792818656,0.8312988492773492
name[T.GATA20],0.14767210782491144,0.6869407453225063,0.21497066352583594,0.8497190809532923
name[T.GATA6],-0.14319287775648762,2.1709785052093644,-0.06595775932967075,0.9534114635767624
name[T.GATA8],0.1643447651631279,0.6885679121501977,0.23867618903402993,0.8335838371279735
name[T.GATA9],-0.15640540472294182,0.6877718641218673,-0.22740884424319532,0.8412371606841753
name[T.GBF3],0.16513870123200974,0.688649632292904,0.2398007542415577,0.8328216023878948
name[T.GBF6],1.068278501420144,0.6815504761464639,1.5674238942070269,0.25753834412480064
name[T.GT-1],-0.5573431170683932,0.7721087008916537,-0.7218454039240292,0.545375813527809
name[T.GT2],0.16752050942458319,0.6888970965629572,0.24317203579515126,0.830538334917829
name[T.GT3a],0.16752050942458876,0.6888970965629572,0.24317203579515934,0.8305383349178236
name[T.Gam1],0.11829647345826592,0.6844896719118545,0.17282433660080063,0.878697158847412
name[T.Glyma19g26560.1],-0.15640540471957357,0.6877718641218683,-0.22740884423829766,0.8412371606875083
name[T.HAT1],0.04922403586854522,0.6808434201120958,0.07229861435752857,0.9489438347691969
name[T.HAT2],0.7252981217298369,0.7035423272730734,1.0309232204138858,0.41093012695157083
name[T.HAT22],12.625637450670522,6.838735302846791,1.8461947847893443,0.2061440482526342
name[T.HAT5],1.967448621257096,0.6804124964867514,2.8915527439837447,0.10168497789582895
name[T.HBI1],2.5363413384763946,0.7449821261913524,3.4045666993961174,0.07650414220643949
name[T.HDG1],0.16831444549001623,0.6889803521409391,0.24429498601374558,0.8297783980702146
name[T.HMG-1],3.1574403365912644,11.068421333700032,0.28526564370817753,0.802269279911485
name[T.HMG-I/Y],0.29473205338211983,16.87451800765901,0.017466102039083237,0.9876505426172963
name[T.HY5],-0.06033914088207266,0.6812280922934573,-0.08857406434742264,0.9374911596317136
name[T.IDD2],0.11353285707276053,0.6841425109218682,0.1659491337846808,0.8834558794021992
name[T.IDD4],0.16831444548705538,0.6889803521409402,0.24429498600944774,0.8297783980731225
name[T.IDD5],0.16355082910997404,0.6884865762101277,0.23755122432489947,0.8343466412537026
name[T.IDD7],0.1230600898326134,0.6848509128152193,0.17968887465850023,0.8739541496150889
name[T.JKD],-0.9820989113659376,0.9367397020433396,-1.0484224264474482,0.40445822593750447
name[T.KAN1],-0.056369460634926295,0.6810817752177245,-0.08276459991446168,0.941576554480982
name[T.KAN2],0.09447839153113938,0.6828950824846153,0.13834979040615342,0.9026367151199417
name[T.KAN4],-1.8116119890988627,3.8721889653419406,-0.4678521645802183,0.6859193488770635
name[T.LCL1],0.1683144454900211,0.6889803521409392,0.2442949860137526,0.8297783980702098
name[T.LEC2],0.6800437660769991,0.7117232500768182,0.9554890415672105,0.44016699139617876
name[T.LEP],0.16831444549001146,0.6889803521409391,0.24429498601373867,0.8297783980702192
name[T.LFY],0.1571993406091348,0.6878497361874627,0.22853732776062674,0.840469325290429
name[T.LHY1],0.16275689303062818,0.6884056246082811,0.2364258617486466,0.8351100127596426
name[T.MGP],0.6447511385276641,1.1192542147477753,0.5760542422196365,0.6227631185773921
name[T.MNB1A],0.1381448750251529,0.6860874726254403,0.20135169426212673,0.8590443575027833
name[T.MYB1],0.13973274716892375,0.6862258064360043,0.20362502525902149,0.8574850651524144
name[T.MYB101],1.149259979947416,0.6870883802868978,1.6726523296283016,0.23636441713249615
name[T.MYB105],-0.38744079936369,0.7260089718832436,-0.533658417965113,0.6469468460651745
name[T.MYB111],8.34299621188107,7.0232328616633355,1.1879139388103914,0.3568159938104052
name[T.MYB113],0.16752050942458888,0.688897096562957,0.24317203579515959,0.8305383349178235
